"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Parent Product Title","Child Product Title",,"Model Number",EAN,,"Price (Inc VAT)","Sale Price (Inc VAT)",,"Stock Value",,"Parent Product Images",
9594,26365,,"00051989","0005198907",,"Ashwood Leather Bomber Jacket Tan: 1896","Ashwood Leather Bomber Jacket Tan: 1896",,1896,5056798402613,,259.000,189.000,,3,,"https://www.leathercompany.co.uk/images/products/zoom/1721308039-46815600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724334945-29696300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308042-89377900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308046-07180000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308049-82656500.jpg",
9594,26366,,"00051989","0005198908",,"Ashwood Leather Bomber Jacket Tan: 1896","Ashwood Leather Bomber Jacket Tan: 1896",,1896,5056798402620,,279.000,209.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721308039-46815600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724334945-29696300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308042-89377900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308046-07180000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308049-82656500.jpg",
9594,26367,,"00051989","0005198909",,"Ashwood Leather Bomber Jacket Tan: 1896","Ashwood Leather Bomber Jacket Tan: 1896",,1896,5056798402637,,299.000,229.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308039-46815600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724334945-29696300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308042-89377900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308046-07180000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308049-82656500.jpg",
9594,26368,,"00051989","0005198910",,"Ashwood Leather Bomber Jacket Tan: 1896","Ashwood Leather Bomber Jacket Tan: 1896",,1896,5056798402644,,319.000,249.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308039-46815600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724334945-29696300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308042-89377900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308046-07180000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308049-82656500.jpg",
9594,26369,,"00051989","0005198911",,"Ashwood Leather Bomber Jacket Tan: 1896","Ashwood Leather Bomber Jacket Tan: 1896",,1896,5056798402651,,339.000,269.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721308039-46815600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724334945-29696300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308042-89377900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308046-07180000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308049-82656500.jpg",
9595,26370,,"00052139","0005213901",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404907,,199.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26371,,"00052139","0005213902",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404914,,199.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26372,,"00052139","0005213903",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404921,,199.000,149.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26373,,"00052139","0005213904",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404938,,199.000,149.000,,2,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26374,,"00052139","0005213905",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404945,,199.000,149.000,,10,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26375,,"00052139","0005213906",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404952,,199.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26376,,"00052139","0005213907",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404969,,219.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26377,,"00052139","0005213908",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404976,,239.000,149.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,26378,,"00052139","0005213909",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","Collarless Ladies Casual Leather Jacket Black: AWL-1282",,AWL-1282,5056798404983,,259.000,149.000,,4,,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9595,33472,,"00052139","0005213910",,"Collarless Ladies Casual Leather Jacket Black: AWL-1282","00052139",,AWL-1282,,,279.000,279.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1741623788-37818600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336528-69489800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623791-65852300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623794-75993900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623798-26634800.jpg",
9596,26379,,"00052151","0005215101",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798404990,,199.000,149.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26380,,"00052151","0005215102",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405003,,199.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26381,,"00052151","0005215103",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405010,,199.000,149.000,,5,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26382,,"00052151","0005215104",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405027,,199.000,149.000,,4,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26383,,"00052151","0005215105",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405034,,199.000,149.000,,2,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26384,,"00052151","0005215106",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405041,,199.000,149.000,,5,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26385,,"00052151","0005215107",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405058,,219.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26386,,"00052151","0005215108",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405065,,239.000,149.000,,3,,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,26387,,"00052151","0005215109",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282",,AWL-1282,5056798405072,,259.000,149.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9596,33474,,"00052151","0005215110",,"Collarless Ladies Casual Leather Jacket Burgundy: AWL-1282","00052151",,AWL-1282,,,279.000,279.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721307733-26654300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336574-84673900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307736-31062000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307739-49767200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721307742-68140800.jpg",
9597,26388,,"00052163","0005216301",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405089,,199.000,149.000,,3,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26389,,"00052163","0005216302",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405096,,199.000,149.000,,11,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26390,,"00052163","0005216303",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405102,,199.000,149.000,,19,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26391,,"00052163","0005216304",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405119,,199.000,149.000,,16,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26392,,"00052163","0005216305",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405126,,199.000,149.000,,20,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26393,,"00052163","0005216306",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405133,,199.000,149.000,,7,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26394,,"00052163","0005216307",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405140,,219.000,149.000,,7,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26395,,"00052163","0005216308",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405157,,239.000,149.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,26396,,"00052163","0005216309",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","Collarless Ladies Casual Leather Jacket Tan: AWL-1282",,AWL-1282,5056798405164,,259.000,149.000,,3,,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9597,33476,,"00052163","0005216310",,"Collarless Ladies Casual Leather Jacket Tan: AWL-1282","00052163",,AWL-1282,,,279.000,279.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1741623625-97781800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336598-63836600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623629-11764700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623632-17157400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741623635-15734000.jpg",
9598,26397,,"00052175","0005217503",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405171,,299.000,109.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26398,,"00052175","0005217504",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405188,,299.000,109.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26399,,"00052175","0005217505",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405195,,299.000,109.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26400,,"00052175","0005217506",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405201,,299.000,109.000,,3,,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26401,,"00052175","0005217507",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405218,,299.000,109.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26402,,"00052175","0005217508",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405225,,319.000,129.000,,2,,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26403,,"00052175","0005217509",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405232,,339.000,149.000,,2,,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26404,,"00052175","0005217510",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405249,,359.000,169.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9598,26405,,"00052175","0005217511",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Black: AWM-NOVA",,AWM-NOVA,5056798405256,,379.000,189.000,,1,,"https://www.leathercompany.co.uk/images/products/zoom/1721308237-82657100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724335071-89850000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308241-27243400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308244-33682200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308247-30471900.jpg",
9599,26406,,"00052190","0005219003",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Navy: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Navy: AWM-NOVA",,AWM-NOVA,5056798405263,,299.000,109.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308336-43198100.jpg
https://www.leathercompany.co.uk/images/products/1723720911-49975400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308339-51700200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308342-29909400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308345-17321600.jpg",
9599,26407,,"00052190","0005219004",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Navy: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Navy: AWM-NOVA",,AWM-NOVA,5056798405270,,299.000,109.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308336-43198100.jpg
https://www.leathercompany.co.uk/images/products/1723720911-49975400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308339-51700200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308342-29909400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308345-17321600.jpg",
9599,26408,,"00052190","0005219005",,"Ashwood Leather Biker Jacket with Bold Contrasting Stripe Navy: AWM-NOVA","Ashwood Leather Biker Jacket with Bold Contrasting Stripe Navy: AWM-NOVA",,AWM-NOVA,5056798405287,,299.000,109.000,,"0",,"https://www.leathercompany.co.uk/images/products/zoom/1721308336-43198100.jpg
https://www.leathercompany.co.uk/images/products/1723720911-49975400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308339-51700200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308342-29909400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1721308345-17321600.jpg",
